time;open;high;low;close;adx14;plus_di;minus_di;stoch_k;stoch_d;intraday_change;intraday_level;intraday_force;theta_deg;theta_level;is_active
2026.07.14 16:00;52661.00000;52747.00000;52599.00000;52740.00000;18.52;13.88;19.81;56.10;37.81;0.091;NEUTRE;0;20.3;0;1
2026.07.14 12:00;52460.00000;52969.00000;52413.00000;52661.00000;18.66;16.02;22.85;38.08;23.21;-0.059;NEUTRE;0;-17.7;0;1
2026.07.14 08:00;52629.00000;52765.00000;52253.00000;52460.00000;18.82;12.84;26.37;19.24;16.63;-0.440;SOFT_DOWN;-1;-74.4;-3;1
2026.07.14 04:00;52595.00000;52742.00000;52567.00000;52629.00000;16.41;14.81;20.99;12.30;18.13;-0.120;NEUTRE;0;-62.9;-2;0
2026.07.14 00:00;52692.00000;52715.00000;52557.00000;52594.00000;16.28;14.72;24.22;18.36;25.53;-0.186;NEUTRE;0;;;0
2026.07.13 20:00;52762.00000;52762.00000;52637.00000;52691.00000;15.03;16.98;20.16;23.73;33.69;-0.214;NEUTRE;0;-34.8;-1;0
2026.07.13 16:00;52751.00000;52787.00000;52601.00000;52763.00000;16.02;19.59;23.26;34.51;42.36;-0.078;NEUTRE;0;-17.6;0;1
2026.07.13 12:00;52842.00000;53111.00000;52742.00000;52751.00000;17.17;22.61;15.17;42.82;48.38;-0.100;NEUTRE;0;-28.5;-1;1
2026.07.13 08:00;52849.00000;52980.00000;52828.00000;52842.00000;16.79;20.62;17.51;49.74;56.01;0.072;NEUTRE;0;30.3;1;1
2026.07.13 04:00;52694.00000;52891.00000;52652.00000;52849.00000;18.11;14.79;20.20;52.59;66.49;0.085;NEUTRE;0;54.1;2;0
2026.07.13 00:00;52804.00000;52840.00000;52687.00000;52694.00000;18.52;13.78;23.31;65.71;78.27;-0.208;NEUTRE;0;;;0
2026.07.12 20:00;52843.00000;52866.00000;52749.00000;52804.00000;17.42;15.90;20.66;81.18;83.07;-0.074;NEUTRE;0;-13.5;0;0
2026.07.10 20:00;52916.00000;52990.00000;52907.00000;52970.00000;18.09;18.35;12.84;87.91;81.90;0.425;SOFT_UP;1;54.1;2;0
2026.07.10 16:00;52865.00000;52982.00000;52812.00000;52914.00000;18.16;19.69;14.82;80.12;76.07;0.319;NEUTRE;0;52.4;2;1
2026.07.10 12:00;52821.00000;52948.00000;52502.00000;52865.00000;18.78;19.64;17.10;77.66;72.99;0.226;NEUTRE;0;50.8;2;1
2026.07.10 08:00;52805.00000;52893.00000;52766.00000;52821.00000;20.61;22.66;10.62;70.43;70.06;0.142;NEUTRE;0;49.1;2;1
2026.07.10 04:00;52735.00000;52845.00000;52702.00000;52804.00000;18.22;20.33;12.26;70.88;70.93;0.110;NEUTRE;0;60.8;2;0
2026.07.10 00:00;52746.00000;52761.00000;52709.00000;52735.00000;17.21;14.42;14.14;68.86;70.11;-0.021;NEUTRE;0;;;0
2026.07.09 20:00;52767.00000;52784.00000;52707.00000;52746.00000;19.70;16.64;16.32;73.06;70.20;0.182;NEUTRE;0;30.6;1;0
2026.07.09 16:00;52772.00000;52863.00000;52697.00000;52768.00000;22.58;19.20;18.83;68.41;65.79;0.224;NEUTRE;0;42.3;1;1
2026.07.09 12:00;52587.00000;52851.00000;52547.00000;52772.00000;25.91;21.05;21.73;69.13;58.54;0.232;NEUTRE;0;51.5;2;1
2026.07.09 08:00;52695.00000;52712.00000;52499.00000;52587.00000;29.65;17.25;25.07;59.83;47.43;-0.120;NEUTRE;0;-44.3;-1;1
2026.07.09 04:00;52690.00000;52758.00000;52668.00000;52694.00000;31.37;19.90;16.72;46.67;34.46;0.084;NEUTRE;0;53.8;2;0
2026.07.09 00:00;52650.00000;52697.00000;52622.00000;52690.00000;34.85;12.54;19.29;35.78;26.05;0.076;NEUTRE;0;;;0
2026.07.08 20:00;52621.00000;52622.00000;52529.00000;52556.00000;36.95;6.28;22.26;20.92;18.10;-1.088;STRONG_DOWN;-2;-74.2;-3;0
2026.07.08 16:00;52383.00000;52689.00000;52382.00000;52620.00000;34.03;7.25;25.69;21.44;15.98;-0.967;STRONG_DOWN;-2;-75.7;-3;1
2026.07.08 12:00;52688.00000;52815.00000;52341.00000;52382.00000;30.65;8.37;29.64;11.93;11.27;-1.415;EXPLOSIVE_DOWN;-3;-82.6;-3;1
2026.07.08 08:00;52993.00000;53007.00000;52466.00000;52688.00000;26.75;9.65;30.14;14.57;12.05;-0.839;STRONG_DOWN;-2;-81.7;-3;1
2026.07.08 04:00;53136.00000;53166.00000;52976.00000;52992.00000;22.95;11.14;20.27;7.30;12.73;-0.267;NEUTRE;0;-77;-3;0
2026.07.08 00:00;53134.00000;53206.00000;53092.00000;53137.00000;22.01;12.85;14.00;14.29;23.41;0.006;NEUTRE;0;;;0
2026.07.07 20:00;53207.00000;53208.00000;53129.00000;53134.00000;24.73;14.83;11.16;16.61;40.21;-0.422;SOFT_DOWN;-1;-53.9;-2;0
2026.07.07 16:00;53177.00000;53262.00000;53123.00000;53206.00000;26.37;17.11;12.88;39.32;65.74;-0.287;NEUTRE;0;-49.4;-2;1
2026.07.07 12:00;53516.00000;53651.00000;53077.00000;53177.00000;28.25;19.74;14.86;64.70;82.45;-0.341;NEUTRE;0;-61.6;-2;1
2026.07.07 08:00;53440.00000;53529.00000;53409.00000;53516.00000;30.43;22.78;8.25;93.19;91.28;0.294;NEUTRE;0;67.3;3;1
2026.07.07 04:00;53420.00000;53474.00000;53339.00000;53440.00000;27.90;19.23;9.51;89.46;86.56;0.152;NEUTRE;0;68;3;0
2026.07.07 00:00;53359.00000;53468.00000;53352.00000;53419.00000;26.99;22.19;9.50;91.18;77.51;0.112;NEUTRE;0;;;0
2026.07.06 20:00;53381.00000;53437.00000;53352.00000;53362.00000;24.98;21.50;10.96;79.04;64.75;0.203;NEUTRE;0;33.4;1;0
2026.07.06 16:00;53178.00000;53381.00000;53141.00000;53381.00000;23.83;14.67;12.64;62.32;54.81;0.238;NEUTRE;0;44.1;1;1
2026.07.06 12:00;53116.00000;53379.00000;52960.00000;53178.00000;26.35;16.80;14.59;52.89;56.84;-0.143;NEUTRE;0;-37.8;-1;1
2026.07.06 08:00;53291.00000;53308.00000;53105.00000;53116.00000;29.32;19.38;11.51;49.23;53.33;-0.259;NEUTRE;0;-64.6;-2;1
2026.07.06 04:00;53162.00000;53297.00000;53144.00000;53291.00000;29.91;22.36;10.32;68.38;49.99;0.069;NEUTRE;0;48.3;2;0
2026.07.06 00:00;53254.00000;53294.00000;53150.00000;53162.00000;28.85;25.80;11.31;42.37;40.66;-0.173;NEUTRE;0;;;0
2026.07.05 20:00;53191.00000;53256.00000;53136.00000;53254.00000;27.28;25.71;13.05;39.22;45.85;0.118;NEUTRE;0;21;0;0
2026.07.03 16:00;53177.00000;53183.00000;53147.00000;53147.00000;26.44;20.31;15.06;40.40;57.63;-0.130;NEUTRE;0;-27.9;-1;1
2026.07.03 12:00;53103.00000;53245.00000;53072.00000;53177.00000;28.23;23.43;17.37;57.94;73.62;-0.073;NEUTRE;0;-21.6;0;1
2026.07.03 08:00;53221.00000;53226.00000;53072.00000;53103.00000;30.28;25.35;20.04;74.54;85.75;-0.212;NEUTRE;0;-59.9;-2;1
2026.07.03 04:00;53334.00000;53343.00000;53220.00000;53220.00000;33.15;29.25;8.34;88.38;91.00;0.008;NEUTRE;0;7.4;0;0
2026.07.03 00:00;53216.00000;53398.00000;53186.00000;53334.00000;29.69;33.75;9.63;94.32;84.67;0.222;NEUTRE;0;;;0
2026.07.02 20:00;53169.00000;53225.00000;53136.00000;53217.00000;25.70;26.39;11.11;90.29;69.10;1.163;STRONG_UP;2;75.2;3;0
2026.07.02 16:00;53008.00000;53217.00000;52763.00000;53168.00000;23.38;29.07;12.82;69.40;51.84;1.070;STRONG_UP;2;77.1;3;1
2026.07.02 12:00;52728.00000;53138.00000;52709.00000;53007.00000;21.01;30.86;14.79;47.62;41.24;0.764;SOFT_UP;1;76.4;3;1
2026.07.02 08:00;52630.00000;52780.00000;52613.00000;52728.00000;18.83;22.77;17.06;38.49;38.35;0.234;NEUTRE;0;62.3;2;1
2026.07.02 04:00;52719.00000;52721.00000;52548.00000;52630.00000;19.52;20.84;19.69;37.62;43.51;0.048;NEUTRE;0;38;1;0
2026.07.02 00:00;52605.00000;52733.00000;52558.00000;52719.00000;22.09;24.04;21.83;38.95;50.46;0.217;NEUTRE;0;;;0
2026.07.01 20:00;52660.00000;52664.00000;52568.00000;52605.00000;24.74;21.67;25.19;53.97;57.81;0.067;NEUTRE;0;12.3;0;0
2026.07.01 16:00;52983.00000;53103.00000;52654.00000;52659.00000;27.40;25.01;15.28;58.45;49.62;0.169;NEUTRE;0;34.5;1;1
2026.07.01 12:00;52516.00000;52986.00000;52379.00000;52982.00000;27.90;24.85;17.63;61.00;42.39;0.784;SOFT_UP;1;76.8;3;1
2026.07.01 08:00;52493.00000;52583.00000;52475.00000;52516.00000;29.57;18.46;20.34;29.41;39.53;-0.103;NEUTRE;0;-39.9;-1;1
2026.07.01 04:00;52500.00000;52531.00000;52424.00000;52494.00000;33.37;13.89;23.47;36.76;53.02;-0.145;NEUTRE;0;-67;-3;0
2026.07.01 00:00;52570.00000;52624.00000;52462.00000;52500.00000;34.56;16.03;21.62;52.42;65.95;-0.133;NEUTRE;0;;;0
2026.06.30 20:00;52672.00000;52702.00000;52559.00000;52570.00000;37.60;18.49;15.73;69.89;73.00;0.107;NEUTRE;0;19.2;0;0
2026.06.30 16:00;52678.00000;52761.00000;52644.00000;52672.00000;42.14;21.34;9.01;75.53;71.88;0.301;NEUTRE;0;50.7;2;1
2026.06.30 12:00;52613.00000;52730.00000;52382.00000;52677.00000;42.37;20.54;10.39;73.57;68.03;0.310;NEUTRE;0;59.2;2;1
2026.06.30 08:00;52585.00000;52711.00000;52540.00000;52612.00000;43.84;23.70;5.01;66.53;64.58;0.187;NEUTRE;0;56.7;2;1
2026.06.30 04:00;52562.00000;52637.00000;52553.00000;52585.00000;40.57;20.69;5.78;63.99;62.93;0.135;NEUTRE;0;65.5;3;0
2026.06.30 00:00;52514.00000;52586.00000;52464.00000;52562.00000;38.14;14.53;6.66;63.22;65.43;0.091;NEUTRE;0;;;0
2026.06.29 20:00;52550.00000;52578.00000;52492.00000;52514.00000;38.29;16.77;4.16;61.60;68.88;0.218;NEUTRE;0;35.3;1;0
2026.06.29 16:00;52487.00000;52654.00000;52453.00000;52552.00000;34.91;19.35;4.80;71.46;74.22;0.290;NEUTRE;0;49.7;2;1
2026.06.29 12:00;52462.00000;52691.00000;52321.00000;52487.00000;31.01;22.33;5.54;73.59;74.61;0.166;NEUTRE;0;42;1;1
2026.06.29 08:00;52410.00000;52490.00000;52332.00000;52462.00000;26.51;17.40;6.39;77.59;70.00;0.118;NEUTRE;0;43.8;1;1
2026.06.29 04:00;52382.00000;52437.00000;52287.00000;52409.00000;23.47;14.92;7.37;72.65;58.94;0.017;NEUTRE;0;15.5;0;0
2026.06.29 00:00;52400.00000;52403.00000;52255.00000;52382.00000;21.87;13.73;8.51;59.75;51.63;-0.034;NEUTRE;0;;;0
2026.06.28 20:00;52178.00000;52448.00000;52177.00000;52400.00000;21.62;15.84;9.81;44.42;46.58;0.425;SOFT_UP;1;54.1;2;0
2026.06.26 20:00;52140.00000;52301.00000;52140.00000;52195.00000;21.33;9.93;11.32;50.72;46.02;-0.374;NEUTRE;0;-50.6;-2;0
2026.06.26 16:00;52501.00000;52505.00000;52127.00000;52136.00000;23.61;11.46;13.07;44.61;35.53;-0.487;SOFT_DOWN;-1;-63.2;-2;1
2026.06.26 12:00;52275.00000;52541.00000;52006.00000;52501.00000;26.24;13.22;15.08;42.72;27.20;0.210;NEUTRE;0;48.7;2;1
2026.06.26 08:00;52432.00000;52455.00000;52233.00000;52275.00000;29.27;15.26;10.87;19.25;18.22;-0.221;NEUTRE;0;-60.9;-2;1
2026.06.26 04:00;52273.00000;52444.00000;52164.00000;52430.00000;31.18;16.84;12.54;19.62;21.75;0.074;NEUTRE;0;50.3;2;0
2026.06.26 00:00;52391.00000;52469.00000;52186.00000;52273.00000;33.73;19.44;13.26;15.80;27.12;-0.225;NEUTRE;0;;;0
2026.06.25 20:00;52364.00000;52525.00000;52357.00000;52391.00000;36.01;22.43;6.00;29.84;38.69;0.124;NEUTRE;0;22;0;0
2026.06.25 16:00;52666.00000;52744.00000;52290.00000;52368.00000;32.66;25.88;6.93;35.71;45.26;0.080;NEUTRE;0;18;0;1
2026.06.25 12:00;52336.00000;53090.00000;52305.00000;52665.00000;28.80;29.86;7.49;50.53;50.91;0.648;SOFT_UP;1;74.1;3;1
2026.06.25 08:00;52344.00000;52460.00000;52292.00000;52336.00000;24.01;22.10;8.64;49.53;50.73;0.019;NEUTRE;0;8.8;0;1
2026.06.25 04:00;52297.00000;52362.00000;52213.00000;52345.00000;20.97;16.53;9.97;52.68;55.03;0.036;NEUTRE;0;30.3;1;0
2026.06.25 00:00;52326.00000;52332.00000;52229.00000;52296.00000;20.38;15.97;11.50;49.98;59.74;-0.057;NEUTRE;0;;;0
2026.06.24 20:00;52281.00000;52416.00000;52258.00000;52326.00000;21.01;18.43;8.94;62.44;66.15;0.455;SOFT_UP;1;55.9;2;0
2026.06.24 16:00;52573.00000;52606.00000;52156.00000;52285.00000;18.91;21.27;10.31;66.81;65.01;0.376;NEUTRE;0;56.8;2;1
2026.06.24 12:00;52169.00000;52673.00000;51932.00000;52573.00000;16.48;24.54;11.90;69.19;62.98;0.929;STRONG_UP;2;78.8;3;1
2026.06.24 08:00;51981.00000;52173.00000;51962.00000;52169.00000;13.68;17.93;13.73;59.01;61.77;0.154;NEUTRE;0;51.4;2;1
2026.06.24 04:00;52074.00000;52086.00000;51959.00000;51981.00000;13.74;14.35;15.84;60.75;65.47;-0.207;NEUTRE;0;-73.5;-3;0
