time;open;high;low;close;adx14;plus_di;minus_di;stoch_k;stoch_d;intraday_change;intraday_level;intraday_force;theta_deg;theta_level;is_active
2026.07.14 16:00;10514.0;10526.0;10502.0;10505.5;14.82;15.34;12.34;56.39;46.07;0.138;NEUTRE;0;25.8;1;1
2026.07.14 12:00;10487.5;10566.5;10462.5;10514.0;15.44;17.70;14.24;46.89;39.00;0.219;NEUTRE;0;45.6;2;1
2026.07.14 08:00;10458.0;10496.0;10432.5;10487.5;16.15;9.99;16.43;34.94;37.59;-0.033;NEUTRE;0;-13;0;1
2026.07.14 04:00;10472.5;10521.5;10435.5;10457.5;14.88;11.53;18.24;35.16;39.75;-0.319;NEUTRE;0;-77.4;-3;0
2026.07.14 00:00;10491.0;10514.0;10440.5;10472.5;13.71;11.96;21.04;42.66;39.70;-0.176;NEUTRE;0;;;0
2026.07.13 16:00;10508.5;10521.5;10484.5;10514.0;11.58;13.80;15.07;41.43;33.72;0.062;NEUTRE;0;12.2;0;1
2026.07.13 12:00;10490.5;10536.0;10478.0;10508.5;12.69;15.93;17.39;35.03;35.07;0.010;NEUTRE;0;2.7;0;1
2026.07.13 08:00;10502.0;10534.0;10483.0;10490.0;13.97;18.38;18.73;24.69;44.66;-0.167;NEUTRE;0;-49.4;-2;1
2026.07.13 04:00;10487.0;10548.5;10465.5;10501.5;15.97;21.21;21.62;45.50;63.32;-0.057;NEUTRE;0;-38.6;-1;0
2026.07.13 00:00;10507.5;10535.0;10482.5;10487.0;18.28;24.47;21.79;63.78;73.63;-0.195;NEUTRE;0;;;0
2026.07.10 16:00;10534.5;10564.0;10529.0;10549.0;20.21;28.23;14.39;80.69;74.84;0.764;STRONG_UP;2;69.5;3;1
2026.07.10 12:00;10489.5;10534.5;10477.5;10534.5;18.32;19.61;16.60;76.43;69.67;0.626;SOFT_UP;1;71.1;3;1
2026.07.10 08:00;10494.5;10517.5;10478.0;10489.5;19.86;18.04;19.15;67.39;63.68;0.196;NEUTRE;0;53.9;2;1
2026.07.10 04:00;10495.5;10525.0;10482.0;10494.5;22.45;20.81;20.54;65.19;54.37;0.244;NEUTRE;0;73.7;3;0
2026.07.10 00:00;10469.0;10502.0;10465.5;10495.5;25.80;15.79;23.70;58.46;40.35;0.253;NEUTRE;0;;;0
2026.07.09 16:00;10478.0;10503.0;10475.5;10485.0;26.69;18.21;23.13;39.45;25.86;-0.309;NEUTRE;0;-47.2;-2;1
2026.07.09 12:00;10439.0;10496.5;10431.0;10478.5;28.96;17.38;26.69;23.16;17.81;-0.371;NEUTRE;0;-60;-2;1
2026.07.09 08:00;10451.5;10460.5;10408.0;10439.0;30.17;11.60;30.80;14.99;14.80;-0.746;SOFT_DOWN;-1;-79.1;-3;1
2026.07.09 04:00;10523.0;10542.0;10443.0;10451.5;27.84;13.38;25.28;15.28;14.83;-0.628;SOFT_DOWN;-1;-83.5;-3;0
2026.07.09 00:00;10517.5;10540.0;10499.5;10523.0;27.39;15.44;20.39;14.12;13.56;0.052;NEUTRE;0;;;0
2026.07.08 16:00;10489.0;10521.5;10483.0;10516.5;29.48;10.79;23.53;15.09;15.68;-1.489;EXPLOSIVE_DOWN;-3;-79.1;-3;1
2026.07.08 12:00;10550.0;10592.5;10478.5;10489.0;28.30;12.45;27.15;11.46;16.96;-1.747;EXPLOSIVE_DOWN;-3;-83;-3;1
2026.07.08 08:00;10597.0;10599.5;10491.0;10550.0;26.95;14.36;29.64;20.51;22.74;-1.176;STRONG_DOWN;-2;-83.1;-3;1
2026.07.08 04:00;10691.0;10698.0;10590.0;10597.0;25.75;16.57;20.16;18.92;28.49;-0.735;SOFT_DOWN;-1;-84.4;-3;0
2026.07.08 00:00;10675.5;10695.0;10639.5;10691.0;28.21;19.12;16.21;28.80;40.51;0.145;NEUTRE;0;;;0
2026.07.07 16:00;10678.5;10688.5;10665.5;10675.5;31.28;22.06;11.50;37.76;50.29;0.056;NEUTRE;0;11.1;0;1
2026.07.07 12:00;10710.5;10764.5;10673.5;10678.5;31.25;25.46;7.91;54.97;54.30;0.084;NEUTRE;0;21.4;0;1
2026.07.07 08:00;10715.5;10741.5;10685.0;10710.5;27.97;25.49;9.13;58.14;46.67;0.384;NEUTRE;0;69.6;3;1
2026.07.07 04:00;10677.0;10717.5;10657.0;10716.0;25.00;22.87;10.54;49.79;34.74;0.436;SOFT_UP;1;80.7;3;0
2026.07.07 00:00;10669.5;10700.0;10669.5;10677.0;23.17;21.94;12.16;32.07;32.27;0.070;NEUTRE;0;;;0
2026.07.06 16:00;10653.0;10689.5;10648.0;10687.5;22.32;20.02;14.03;22.37;40.08;0.145;NEUTRE;0;26.9;1;1
2026.07.06 12:00;10653.0;10678.0;10634.5;10653.0;23.04;18.84;16.18;42.37;54.35;-0.178;NEUTRE;0;-39.7;-1;1
2026.07.06 08:00;10746.0;10753.0;10650.0;10653.0;25.42;21.74;13.19;55.49;57.41;-0.178;NEUTRE;0;-51.2;-2;1
2026.07.06 04:00;10678.0;10748.0;10674.5;10746.0;25.57;25.08;11.56;65.20;56.30;0.693;SOFT_UP;1;84.1;3;0
2026.07.06 00:00;10672.0;10697.0;10666.0;10678.0;23.82;18.26;13.34;51.55;56.60;0.056;NEUTRE;0;;;0
2026.07.03 16:00;10690.0;10695.0;10654.5;10661.0;25.09;20.22;15.39;52.15;65.96;-0.327;NEUTRE;0;-48.8;-2;1
2026.07.03 12:00;10648.0;10702.0;10648.0;10690.0;26.87;23.33;17.76;66.09;78.58;-0.056;NEUTRE;0;-14.6;0;1
2026.07.03 08:00;10683.0;10683.5;10621.0;10648.0;28.92;21.65;20.49;79.64;86.76;-0.449;SOFT_DOWN;-1;-72.3;-3;1
2026.07.03 04:00;10723.5;10726.0;10682.5;10683.0;32.94;24.98;8.51;90.01;89.77;-0.122;NEUTRE;0;-59.6;-2;0
2026.07.03 00:00;10696.0;10729.5;10682.5;10723.5;30.45;28.82;9.82;90.63;88.82;0.257;NEUTRE;0;;;0
2026.07.02 16:00;10671.5;10699.5;10642.5;10697.0;27.56;23.44;11.33;88.66;88.90;2.095;EXPLOSIVE_UP;3;82.2;3;1
2026.07.02 12:00;10552.5;10718.5;10550.5;10671.5;26.45;27.04;13.07;87.15;84.27;1.852;EXPLOSIVE_UP;3;83.4;3;1
2026.07.02 08:00;10523.0;10555.5;10523.0;10552.5;25.16;16.27;15.08;90.89;78.01;0.716;SOFT_UP;1;78.7;3;1
2026.07.02 04:00;10519.0;10527.5;10457.0;10522.5;28.44;5.72;17.40;74.76;58.47;0.429;SOFT_UP;1;80.5;3;0
2026.07.02 00:00;10477.5;10521.0;10472.5;10518.5;25.05;6.60;16.70;68.37;43.67;0.391;NEUTRE;0;;;0
