time;open;high;low;close;adx14;plus_di;minus_di;stoch_k;stoch_d;intraday_change;intraday_level;intraday_force;theta_deg;theta_level;is_active
2026.07.14 18:00;64573.40;64604.80;64428.30;64526.70;38.06;25.17;12.91;82.01;87.61;3.655;STRONG_UP;2;76;3;1
2026.07.14 17:00;64677.30;64677.30;64283.20;64573.40;38.97;29.04;14.90;87.63;90.48;3.730;STRONG_UP;2;77;3;1
2026.07.14 16:00;64690.10;64842.80;64556.50;64677.30;40.01;33.51;6.52;93.19;92.28;3.897;STRONG_UP;2;78.2;3;1
2026.07.14 15:00;64231.30;64887.40;64130.80;64692.40;35.79;38.67;7.52;90.62;90.80;3.921;STRONG_UP;2;79;3;1
2026.07.14 14:00;63766.10;64246.60;63522.10;64231.30;30.92;31.58;8.68;93.01;91.22;3.180;STRONG_UP;2;77.4;3;1
2026.07.14 13:00;63886.80;64082.60;63619.50;63766.10;26.93;32.96;10.01;88.77;81.88;2.433;SOFT_UP;1;74.8;3;1
2026.07.14 12:00;62758.80;63890.60;62698.90;63883.80;22.86;31.65;11.55;91.88;70.81;2.622;STRONG_UP;2;76.9;3;1
2026.07.14 11:00;62713.00;62834.40;62629.20;62758.80;19.22;22.89;13.33;64.98;54.66;0.815;NEUTRE;0;55.6;2;1
2026.07.14 10:00;62541.40;62821.50;62521.70;62714.30;18.11;25.44;15.38;55.57;49.47;0.743;NEUTRE;0;55.7;2;1
2026.07.14 09:00;62618.70;62651.90;62447.80;62541.40;17.11;20.65;17.75;43.44;49.59;0.466;NEUTRE;0;45.6;2;1
2026.07.14 08:00;62456.90;62709.70;62403.40;62618.70;18.58;23.83;20.48;49.39;59.63;0.590;NEUTRE;0;55.5;2;1
2026.07.14 07:00;62533.50;62563.10;62416.10;62458.50;20.28;20.13;23.63;55.94;71.72;0.332;NEUTRE;0;43.1;1;1
2026.07.14 06:00;62641.40;62687.30;62480.50;62533.40;22.17;23.23;20.53;73.55;82.72;0.453;NEUTRE;0;56.1;2;0
2026.07.14 05:00;62662.40;62792.00;62612.80;62641.40;24.63;26.80;13.84;85.68;86.77;0.626;NEUTRE;0;67.9;3;0
2026.07.14 04:00;62486.90;62687.40;62457.10;62665.50;23.51;21.95;15.97;88.95;86.51;0.665;NEUTRE;0;73;3;0
2026.07.14 03:00;62465.50;62524.60;62230.10;62486.90;24.70;14.45;18.43;85.67;86.10;0.378;NEUTRE;0;68.1;3;0
2026.07.14 02:00;62449.60;62556.20;62241.40;62465.50;26.64;16.67;20.68;84.90;80.73;0.344;NEUTRE;0;73.6;3;0
2026.07.14 01:00;62468.50;62558.20;62372.00;62449.60;29.09;19.24;17.47;87.72;69.82;0.318;NEUTRE;0;;;0
2026.07.14 00:00;62251.60;62580.70;62181.30;62468.50;32.83;22.20;20.16;69.57;53.42;0.348;NEUTRE;0;;;0
2026.07.13 23:00;61831.50;62260.50;61789.40;62251.60;37.14;13.28;23.27;52.18;44.68;-2.315;SOFT_DOWN;-1;-63.2;-2;0
2026.07.13 22:00;61986.10;62149.80;61815.60;61831.10;38.65;11.71;26.84;38.51;38.43;-2.975;STRONG_DOWN;-2;-69.4;-3;0
2026.07.13 21:00;62131.00;62145.50;61821.90;61986.10;38.55;13.51;30.68;43.36;32.10;-2.732;STRONG_DOWN;-2;-68.7;-3;0
2026.07.13 20:00;62200.90;62247.40;61976.90;62131.00;38.50;15.59;28.04;33.43;21.41;-2.505;STRONG_DOWN;-2;-67.9;-3;0
2026.07.13 19:00;61939.90;62212.60;61901.80;62201.90;40.03;16.00;32.35;19.52;17.56;-2.393;SOFT_DOWN;-1;-68.1;-3;1
2026.07.13 18:00;61822.40;62024.10;61743.70;61939.90;40.99;9.14;37.33;11.29;26.07;-2.804;STRONG_DOWN;-2;-72;-3;1
2026.07.13 17:00;62194.10;62286.80;61817.40;61822.40;37.97;10.54;39.03;21.87;36.52;-2.989;STRONG_DOWN;-2;-73.9;-3;1
2026.07.13 16:00;62538.40;62558.80;62131.40;62194.10;34.97;12.16;34.74;45.07;39.72;-2.406;SOFT_DOWN;-1;-71.4;-3;1
2026.07.13 15:00;62710.50;62894.40;62492.80;62538.40;32.94;14.03;27.07;42.64;29.94;-1.865;SOFT_DOWN;-1;-67.8;-3;1
2026.07.13 14:00;62246.30;62712.50;62046.70;62710.80;33.13;9.23;31.24;31.45;22.04;-1.595;SOFT_DOWN;-1;-66;-3;1
2026.07.13 13:00;62551.50;62686.90;62088.30;62246.30;29.86;10.65;35.08;15.74;27.12;-2.324;SOFT_DOWN;-1;-74.2;-3;1
2026.07.13 12:00;62834.30;62906.10;62496.90;62551.50;26.23;12.28;29.98;18.93;44.21;-1.845;SOFT_DOWN;-1;-71.7;-3;1
2026.07.13 11:00;62796.30;63056.00;62795.10;62834.30;23.82;14.17;23.38;46.70;61.85;-1.401;SOFT_DOWN;-1;-68.3;-3;1
2026.07.13 10:00;63028.40;63069.80;62787.70;62796.30;23.71;16.35;26.98;67.00;64.06;-1.461;SOFT_DOWN;-1;-70.8;-3;1
2026.07.13 09:00;63131.00;63137.30;63012.90;63028.40;23.59;18.87;18.85;71.86;51.63;-1.096;NEUTRE;0;-67.4;-3;1
2026.07.13 08:00;62924.80;63212.40;62875.00;63131.00;27.21;21.77;21.74;53.33;32.20;-0.935;NEUTRE;0;-66.5;-3;1
2026.07.13 07:00;62734.40;62999.00;62686.30;62925.10;31.39;15.39;25.09;29.70;16.96;-1.258;SOFT_DOWN;-1;-74.2;-3;1
2026.07.13 06:00;62740.90;62813.90;62659.10;62734.60;32.53;8.65;28.95;13.58;8.67;-1.557;SOFT_DOWN;-1;-78.9;-3;0
2026.07.13 05:00;62618.40;62852.20;62456.60;62740.80;29.23;9.98;33.40;7.58;5.96;-1.548;SOFT_DOWN;-1;-80.7;-3;0
2026.07.13 04:00;62751.10;62846.40;62586.30;62618.40;25.42;11.52;33.50;4.83;10.54;-1.740;SOFT_DOWN;-1;-83.3;-3;0
2026.07.13 03:00;63314.60;63331.30;62686.90;62751.10;21.82;13.29;32.70;5.46;17.49;-1.532;SOFT_DOWN;-1;-84.3;-3;0
2026.07.13 02:00;63363.80;63490.70;63186.80;63314.60;18.68;15.34;25.80;21.33;29.20;-0.647;NEUTRE;0;-81.1;-3;0
