time;open;high;low;close;adx14;plus_di;minus_di;stoch_k;stoch_d;intraday_change;intraday_level;intraday_force;theta_deg;theta_level;is_active
2026.07.14 18:00;29862.25;29876.25;29810.25;29827.25;27.47;24.08;11.35;80.88;73.86;1.386;STRONG_UP;2;75;3;1
2026.07.14 17:00;29825.50;29864.50;29807.25;29862.00;26.17;25.05;13.10;75.17;67.47;1.504;STRONG_UP;2;76.9;3;1
2026.07.14 16:00;29784.75;29828.50;29704.00;29825.50;25.38;19.23;15.11;65.52;62.66;1.380;STRONG_UP;2;76.5;3;1
2026.07.14 15:00;29774.25;29894.00;29753.25;29785.00;27.44;22.19;11.35;61.72;61.63;1.242;STRONG_UP;2;76;3;1
2026.07.14 14:00;29779.50;29833.75;29566.75;29773.00;26.70;19.01;13.10;60.75;61.77;1.202;STRONG_UP;2;76.5;3;1
2026.07.14 13:00;29771.75;29830.50;29684.75;29779.25;27.97;21.94;8.32;62.41;63.93;1.223;STRONG_UP;2;77.6;3;1
2026.07.14 12:00;29631.50;29919.00;29569.00;29771.75;25.34;25.31;9.59;62.16;66.16;1.197;STRONG_UP;2;78.3;3;1
2026.07.14 11:00;29604.50;29669.25;29553.50;29632.00;22.32;18.23;11.07;67.22;70.25;0.722;SOFT_UP;1;72.5;3;1
2026.07.14 10:00;29600.75;29631.50;29576.75;29605.25;21.99;16.02;12.77;69.10;72.99;0.631;SOFT_UP;1;71.9;3;1
2026.07.14 09:00;29570.75;29627.50;29557.00;29600.75;23.64;17.36;14.74;74.42;76.77;0.616;SOFT_UP;1;73.2;3;1
2026.07.14 08:00;29573.25;29634.25;29546.75;29571.00;26.02;20.03;17.01;75.45;79.63;0.515;NEUTRE;0;72.2;3;1
2026.07.14 07:00;29563.00;29620.00;29544.50;29572.00;28.77;20.60;19.62;80.43;80.08;0.518;NEUTRE;0;74.4;3;1
2026.07.14 06:00;29590.50;29648.00;29561.75;29563.25;32.82;23.77;19.13;83.00;72.08;0.489;NEUTRE;0;75.8;3;0
2026.07.14 05:00;29508.00;29630.00;29488.00;29591.25;36.20;24.22;22.07;76.80;59.64;0.584;SOFT_UP;1;80;3;0
2026.07.14 04:00;29423.25;29515.25;29371.00;29508.00;41.05;15.52;25.46;56.45;53.85;0.301;NEUTRE;0;74.6;3;0
2026.07.14 03:00;29386.25;29426.75;29302.25;29423.25;43.63;8.46;29.38;45.68;56.56;0.013;NEUTRE;0;11.8;0;0
2026.07.14 02:00;29446.00;29487.25;29365.50;29386.75;41.84;9.77;26.09;59.43;57.61;-0.111;NEUTRE;0;-69.6;-3;0
2026.07.14 01:00;29519.75;29539.25;29435.75;29446.25;41.27;11.27;21.22;64.58;45.22;0.091;NEUTRE;0;;;0
2026.07.14 00:00;29419.50;29533.00;29325.00;29520.25;42.91;12.07;24.49;48.81;28.84;0.342;NEUTRE;0;;;0
2026.07.13 23:00;29397.75;29421.75;29326.25;29419.00;44.29;5.70;28.25;22.26;18.13;-1.579;STRONG_DOWN;-2;-73.2;-3;0
2026.07.13 22:00;29468.75;29478.00;29393.50;29397.75;40.89;6.58;21.77;15.44;15.19;-1.650;STRONG_DOWN;-2;-74.6;-3;0
2026.07.13 20:00;29465.50;29472.75;29387.25;29429.50;38.93;6.64;25.12;16.69;14.63;-1.544;STRONG_DOWN;-2;-75;-3;0
2026.07.13 19:00;29491.75;29523.25;29394.50;29465.00;35.97;7.66;27.68;13.45;16.68;-1.425;STRONG_DOWN;-2;-74.6;-3;1
2026.07.13 18:00;29478.75;29537.75;29453.75;29491.75;32.79;8.83;24.85;13.76;27.24;-1.336;STRONG_DOWN;-2;-74.4;-3;1
2026.07.13 17:00;29525.00;29579.25;29467.50;29478.25;30.51;10.19;26.16;22.81;39.67;-1.381;STRONG_DOWN;-2;-75.7;-3;1
2026.07.13 16:00;29610.25;29637.25;29459.75;29525.00;28.45;11.76;30.18;45.13;50.45;-1.224;STRONG_DOWN;-2;-74.9;-3;1
2026.07.13 15:00;29717.25;29750.75;29595.75;29610.00;26.07;13.57;23.04;51.06;52.26;-0.940;SOFT_DOWN;-1;-71.7;-3;1
2026.07.13 14:00;29629.25;29722.25;29489.25;29716.00;26.11;12.83;26.58;55.15;58.57;-0.585;SOFT_DOWN;-1;-63.7;-2;1
2026.07.13 13:00;29717.50;29746.75;29517.25;29628.75;24.75;14.81;28.83;50.56;68.89;-0.877;SOFT_DOWN;-1;-73;-3;1
2026.07.13 12:00;29740.00;29756.25;29655.25;29717.25;23.62;17.08;24.01;69.99;83.59;-0.581;SOFT_DOWN;-1;-66.9;-3;1
2026.07.13 11:00;29755.25;29798.25;29728.50;29739.75;24.66;19.71;16.55;86.12;88.93;-0.506;NEUTRE;0;-65.8;-3;1
2026.07.13 10:00;29769.50;29776.75;29735.00;29755.25;27.11;18.00;19.09;94.66;80.43;-0.454;NEUTRE;0;-65.5;-3;1
2026.07.13 09:00;29745.50;29775.25;29716.75;29769.50;30.83;20.22;22.03;86.03;62.20;-0.406;NEUTRE;0;-65.4;-3;1
2026.07.13 08:00;29652.00;29752.50;29646.25;29745.75;34.91;17.35;25.42;60.61;40.44;-0.486;NEUTRE;0;-71.2;-3;1
2026.07.13 07:00;29629.00;29688.25;29606.25;29651.00;37.38;10.71;29.33;39.96;24.07;-0.803;SOFT_DOWN;-1;-79.8;-3;1
2026.07.13 06:00;29650.50;29664.50;29584.25;29629.00;35.98;7.90;33.84;20.75;11.38;-0.877;SOFT_DOWN;-1;-82;-3;0
2026.07.13 05:00;29625.75;29691.75;29542.00;29648.00;31.95;9.12;39.05;11.49;5.44;-0.813;SOFT_DOWN;-1;-82.8;-3;0
2026.07.13 04:00;29687.25;29688.00;29612.00;29626.25;27.31;10.52;37.86;1.89;3.43;-0.886;SOFT_DOWN;-1;-84.7;-3;0
2026.07.13 03:00;29715.50;29726.25;29681.75;29687.00;22.82;12.14;29.57;2.93;6.68;-0.682;SOFT_DOWN;-1;-84.8;-3;0
2026.07.13 02:00;29760.00;29806.75;29713.75;29715.25;19.90;14.01;23.05;5.46;11.64;-0.588;SOFT_DOWN;-1;-86;-3;0
2026.07.13 01:00;29833.50;29848.75;29736.25;29759.25;19.21;16.16;22.88;11.65;22.62;-0.441;NEUTRE;0;;;0
2026.07.13 00:00;29891.00;30039.50;29807.00;29833.00;19.52;18.65;16.72;17.80;41.08;-0.194;NEUTRE;0;;;0
2026.07.12 23:00;29909.00;29909.25;29843.50;29891.25;21.69;12.90;19.29;38.41;65.18;-0.200;NEUTRE;0;-22.8;0;0
2026.07.12 22:00;29951.25;29977.50;29854.75;29909.00;21.97;14.89;19.63;67.01;82.49;-0.141;NEUTRE;0;-17.2;0;0
2026.07.10 20:00;30036.25;30067.50;30030.75;30065.25;23.23;17.18;9.79;90.12;91.11;0.448;NEUTRE;0;47.3;2;0
