time;open;high;low;close;adx14;plus_di;minus_di;stoch_k;stoch_d;intraday_change;intraday_level;intraday_force;theta_deg;theta_level;is_active
2026.07.14 16:00;1873.38;1875.50;1860.06;1873.43;28.27;24.84;9.49;89.57;84.19;5.601;STRONG_UP;2;77.5;3;1
2026.07.14 12:00;1795.55;1885.84;1791.85;1873.38;25.74;28.66;10.95;85.68;76.69;5.598;STRONG_UP;2;80.6;3;1
2026.07.14 08:00;1778.19;1802.35;1776.30;1795.58;22.83;19.40;12.64;77.31;63.17;1.213;NEUTRE;0;62.9;2;1
2026.07.14 04:00;1781.16;1790.28;1776.53;1778.19;23.09;15.26;14.58;67.08;46.99;0.233;NEUTRE;0;36.9;1;0
2026.07.14 00:00;1774.06;1792.13;1770.89;1781.16;26.30;17.60;16.83;45.11;30.56;0.400;NEUTRE;0;;;0
2026.07.13 20:00;1772.59;1775.43;1750.73;1774.06;30.00;8.21;19.42;28.78;20.47;-1.723;NEUTRE;0;-48;-2;0
2026.07.13 16:00;1774.90;1778.83;1748.99;1772.59;28.38;9.48;22.40;17.79;14.71;-1.805;NEUTRE;0;-55.5;-2;1
2026.07.13 12:00;1778.72;1784.75;1760.93;1774.89;26.51;10.94;19.69;14.84;15.45;-1.677;NEUTRE;0;-60.9;-2;1
2026.07.13 08:00;1785.62;1791.58;1775.06;1778.75;26.18;12.62;13.60;11.51;24.50;-1.464;NEUTRE;0;-67;-3;1
2026.07.13 04:00;1778.89;1789.44;1772.78;1785.62;29.64;12.57;15.69;20.01;45.77;-1.083;NEUTRE;0;-74;-3;0
2026.07.13 00:00;1805.17;1842.46;1773.76;1778.89;32.50;14.50;17.20;41.99;63.54;-1.456;NEUTRE;0;;;0
2026.07.12 20:00;1819.91;1822.30;1796.13;1805.17;36.18;16.73;14.84;75.32;68.40;1.057;NEUTRE;0;34.2;1;0
2026.07.12 16:00;1819.47;1822.73;1813.60;1819.91;40.83;19.30;6.85;73.32;59.99;1.882;NEUTRE;0;56.6;2;0
2026.07.12 12:00;1802.09;1824.76;1801.39;1819.47;39.78;22.27;7.90;56.55;47.71;1.857;NEUTRE;0;63.4;2;0
