time;open;high;low;close;adx14;plus_di;minus_di;stoch_k;stoch_d;intraday_change;intraday_level;intraday_force;theta_deg;theta_level;is_active
2026.07.14 16:00;1.33826;1.33915;1.33676;1.33784;19.17;26.96;22.06;51.36;51.64;0.215;SOFT_UP;1;54.3;2;1
2026.07.14 12:00;1.33838;1.34433;1.33793;1.33821;20.59;31.10;17.93;53.10;44.39;0.243;SOFT_UP;1;64.5;2;1
2026.07.14 08:00;1.33572;1.33866;1.33535;1.33837;19.62;22.26;20.69;50.47;33.58;0.255;SOFT_UP;1;73.1;3;1
2026.07.14 04:00;1.33598;1.33692;1.33510;1.33569;22.08;17.60;23.87;29.60;22.92;0.054;NEUTRE;0;54.4;2;0
2026.07.14 00:00;1.33497;1.33636;1.33418;1.33599;23.15;15.57;27.54;20.65;22.88;0.076;NEUTRE;0;;;0
2026.07.13 20:00;1.33530;1.33561;1.33331;1.33492;22.44;12.67;31.78;18.50;31.53;-0.274;SOFT_DOWN;-1;-54.8;-2;0
2026.07.13 16:00;1.33798;1.33838;1.33511;1.33530;19.28;14.62;24.63;29.48;38.00;-0.246;SOFT_DOWN;-1;-57.8;-2;1
2026.07.13 12:00;1.33928;1.34018;1.33630;1.33796;18.32;16.87;22.82;46.61;37.67;-0.047;NEUTRE;0;-22.1;0;1
2026.07.13 08:00;1.33928;1.34114;1.33811;1.33930;18.84;19.47;19.15;37.90;27.47;0.053;NEUTRE;0;34.4;1;1
2026.07.13 04:00;1.33779;1.33948;1.33737;1.33927;21.61;14.03;22.10;28.51;19.46;0.051;NEUTRE;0;52.8;2;0
2026.07.13 00:00;1.33859;1.33868;1.33661;1.33779;21.50;10.36;25.50;15.99;17.48;-0.060;NEUTRE;0;;;0
2026.07.12 20:00;1.33851;1.33913;1.33686;1.33859;18.31;11.96;27.56;13.89;25.58;0.006;NEUTRE;0;1.8;0;0
2026.07.10 20:00;1.33977;1.34008;1.33898;1.33907;15.05;13.79;17.43;22.56;39.47;-0.166;NEUTRE;0;-40.7;-1;0
2026.07.10 16:00;1.34201;1.34228;1.33921;1.33978;15.58;15.92;16.90;40.30;54.12;-0.113;NEUTRE;0;-36.2;-1;1
2026.07.10 12:00;1.34258;1.34364;1.33914;1.34201;17.51;18.37;19.50;55.54;63.58;0.053;NEUTRE;0;24.6;0;1
2026.07.10 08:00;1.34210;1.34370;1.34081;1.34255;19.75;21.19;16.79;66.50;67.99;0.093;NEUTRE;0;50.3;2;1
2026.07.10 04:00;1.34387;1.34387;1.34200;1.34210;21.00;24.45;13.03;68.68;64.88;0.060;NEUTRE;0;57.2;2;0
2026.07.10 00:00;1.34130;1.34512;1.34080;1.34387;19.55;28.21;15.04;68.79;57.92;0.192;NEUTRE;0;;;0
2026.07.09 20:00;1.34069;1.34130;1.33888;1.34130;17.87;18.95;17.35;57.18;55.74;0.149;NEUTRE;0;37.6;1;0
2026.07.09 16:00;1.34065;1.34187;1.34018;1.34069;19.94;21.86;11.76;47.79;60.48;0.103;NEUTRE;0;33.7;1;1
2026.07.09 12:00;1.33880;1.34104;1.33803;1.34066;18.39;17.67;13.57;62.27;72.08;0.101;NEUTRE;0;41;1;1
2026.07.09 08:00;1.34143;1.34210;1.33840;1.33880;19.20;20.39;13.76;71.38;79.67;-0.038;NEUTRE;0;-26.2;-1;1
2026.07.09 04:00;1.33953;1.34304;1.33931;1.34143;19.17;23.53;12.10;82.59;83.13;0.158;NEUTRE;0;76.2;3;0
2026.07.09 00:00;1.33931;1.34036;1.33862;1.33953;17.18;16.09;13.96;85.03;77.79;0.016;NEUTRE;0;;;0
