time;open;high;low;close;adx14;plus_di;minus_di;stoch_k;stoch_d;intraday_change;intraday_level;intraday_force;theta_deg;theta_level;is_active
2026.07.14 16:00;1.14271;1.14341;1.14157;1.14212;20.42;29.81;16.45;60.78;52.86;0.334;SOFT_UP;1;67;3;1
2026.07.14 12:00;1.14064;1.14622;1.14035;1.14267;19.11;34.40;18.98;56.54;39.77;0.382;SOFT_UP;1;74.4;3;1
2026.07.14 08:00;1.13958;1.14091;1.13893;1.14063;17.61;25.77;21.90;41.24;25.00;0.203;SOFT_UP;1;70.7;3;1
2026.07.14 04:00;1.13933;1.13972;1.13836;1.13956;19.07;20.49;25.26;21.54;15.60;0.109;NEUTRE;0;72;3;0
2026.07.14 00:00;1.13832;1.13964;1.13779;1.13932;20.39;22.74;29.15;12.23;19.49;0.088;NEUTRE;0;;;0
2026.07.13 20:00;1.13832;1.13860;1.13767;1.13831;21.63;17.59;33.64;13.05;34.03;-0.185;NEUTRE;0;-46.2;-2;0
2026.07.13 16:00;1.14013;1.14023;1.13814;1.13832;20.14;20.30;31.04;33.19;48.25;-0.184;NEUTRE;0;-52.3;-2;1
2026.07.13 12:00;1.14271;1.14330;1.13961;1.14012;20.02;23.42;24.99;55.86;51.17;-0.026;NEUTRE;0;-13.7;0;1
2026.07.13 08:00;1.14241;1.14456;1.14235;1.14272;22.60;27.02;17.41;55.71;40.03;0.202;SOFT_UP;1;70.6;3;1
2026.07.13 04:00;1.13987;1.14259;1.13954;1.14242;22.75;17.46;20.09;41.93;26.89;0.175;NEUTRE;0;78.5;3;0
2026.07.13 00:00;1.14042;1.14052;1.13840;1.13986;25.17;9.71;23.18;22.45;21.06;-0.049;NEUTRE;0;;;0
2026.07.12 20:00;1.14014;1.14062;1.13883;1.14039;22.74;11.20;23.63;16.30;22.46;0.022;NEUTRE;0;7.1;0;0
2026.07.10 20:00;1.14154;1.14179;1.14113;1.14145;20.76;12.93;13.76;24.45;29.54;-0.159;NEUTRE;0;-41.9;-1;0
2026.07.10 16:00;1.14373;1.14409;1.14113;1.14154;23.47;14.92;15.87;26.63;35.65;-0.151;NEUTRE;0;-46.8;-2;1
2026.07.10 12:00;1.14310;1.14414;1.14115;1.14374;26.61;17.21;18.21;37.53;44.05;0.041;NEUTRE;0;21.1;0;1
2026.07.10 08:00;1.14368;1.14419;1.14262;1.14306;30.27;19.86;13.45;42.79;48.06;-0.018;NEUTRE;0;-14.2;0;1
2026.07.10 04:00;1.14491;1.14491;1.14353;1.14368;31.96;22.91;6.60;51.84;50.68;0.036;NEUTRE;0;45.4;2;0
2026.07.10 00:00;1.14327;1.14604;1.14300;1.14491;28.37;26.44;7.61;49.54;52.79;0.143;NEUTRE;0;;;0
2026.07.09 20:00;1.14272;1.14337;1.14255;1.14328;24.23;17.00;8.79;50.66;60.00;0.098;NEUTRE;0;28.9;1;0
2026.07.09 16:00;1.14386;1.14410;1.14251;1.14273;23.06;19.61;10.14;58.17;68.27;0.050;NEUTRE;0;19.4;0;1
2026.07.09 12:00;1.14293;1.14457;1.14223;1.14385;21.71;22.63;11.70;71.16;75.51;0.148;NEUTRE;0;54.3;2;1
2026.07.09 08:00;1.14351;1.14379;1.14207;1.14292;20.15;20.98;13.50;75.49;80.14;0.067;NEUTRE;0;43.3;1;1
2026.07.09 04:00;1.14265;1.14490;1.14229;1.14352;19.91;24.21;13.60;79.87;74.36;0.119;NEUTRE;0;73.4;3;0
2026.07.09 00:00;1.14216;1.14301;1.14195;1.14265;18.66;16.79;15.70;85.06;60.47;0.043;NEUTRE;0;;;0
2026.07.08 20:00;1.14272;1.14275;1.14087;1.14209;21.02;15.60;18.11;58.15;42.02;0.172;NEUTRE;0;44.1;1;0
2026.07.08 16:00;1.13949;1.14300;1.13945;1.14272;23.11;18.00;20.90;38.20;35.45;0.227;SOFT_UP;1;58;2;1
2026.07.08 12:00;1.13978;1.14136;1.13909;1.13949;25.51;13.66;24.11;29.71;34.21;-0.056;NEUTRE;0;-27.7;-1;1
2026.07.08 08:00;1.14251;1.14273;1.13927;1.13979;25.18;15.76;26.60;38.44;31.19;-0.030;NEUTRE;0;-22.9;0;1
2026.07.08 04:00;1.14141;1.14312;1.14106;1.14253;25.12;18.19;22.74;34.47;21.67;0.211;SOFT_UP;1;80.4;3;0
2026.07.08 00:00;1.14013;1.14162;1.13981;1.14141;27.28;9.79;26.24;20.66;16.93;0.112;NEUTRE;0;;;0
2026.07.07 20:00;1.14163;1.14169;1.13998;1.14012;24.45;11.29;28.83;9.89;19.92;-0.349;SOFT_DOWN;-1;-63;-2;0
2026.07.07 16:00;1.14227;1.14295;1.14078;1.14162;21.48;13.03;26.07;20.24;34.04;-0.218;SOFT_DOWN;-1;-56.9;-2;1
