time;open;high;low;close;adx14;plus_di;minus_di;stoch_k;stoch_d;intraday_change;intraday_level;intraday_force;theta_deg;theta_level;is_active
2026.07.14 16:00;1.40671;1.40739;1.40573;1.40687;38.22;8.09;32.70;25.08;24.06;-0.565;EXPLOSIVE_DOWN;-3;-80.3;-3;1
2026.07.14 12:00;1.41134;1.41146;1.40469;1.40671;34.81;9.34;37.73;22.46;24.27;-0.576;EXPLOSIVE_DOWN;-3;-82.8;-3;1
2026.07.14 08:00;1.41040;1.41151;1.40809;1.41134;30.89;10.77;35.81;24.65;33.22;-0.249;SOFT_DOWN;-1;-79;-3;1
2026.07.14 04:00;1.41311;1.41347;1.41011;1.41041;27.38;12.43;32.23;25.69;41.95;-0.315;STRONG_DOWN;-2;-85.6;-3;0
2026.07.14 00:00;1.41486;1.41538;1.41278;1.41311;24.77;14.34;24.96;49.32;45.77;-0.124;NEUTRE;0;;;0
2026.07.13 20:00;1.41544;1.41583;1.41386;1.41487;24.42;16.55;22.41;50.83;40.27;-0.103;NEUTRE;0;-40.4;-1;0
2026.07.13 16:00;1.41405;1.41593;1.41372;1.41545;25.86;19.10;25.86;37.16;39.45;-0.062;NEUTRE;0;-32.7;-1;1
2026.07.13 12:00;1.41335;1.41514;1.41306;1.41404;27.53;16.54;29.84;32.82;50.15;-0.162;SOFT_DOWN;-1;-65.9;-3;1
2026.07.13 08:00;1.41428;1.41434;1.41243;1.41333;27.35;13.16;34.43;48.36;64.76;-0.212;SOFT_DOWN;-1;-77.2;-3;1
2026.07.13 04:00;1.41607;1.41642;1.41417;1.41428;24.68;15.19;25.71;69.27;73.46;-0.145;NEUTRE;0;-80.5;-3;0
2026.07.13 00:00;1.41633;1.41739;1.41607;1.41607;24.52;17.52;16.68;76.65;67.25;-0.018;NEUTRE;0;;;0
2026.07.12 20:00;1.41499;1.41697;1.41458;1.41632;27.91;15.33;19.24;74.47;56.66;0.094;NEUTRE;0;37.9;1;0
2026.07.10 20:00;1.41554;1.41591;1.41513;1.41530;30.46;10.86;22.20;50.63;45.17;-0.097;NEUTRE;0;-38.8;-1;0
2026.07.10 16:00;1.41329;1.41572;1.41165;1.41555;29.87;8.78;25.62;44.89;42.99;-0.079;NEUTRE;0;-39.3;-1;1
2026.07.10 12:00;1.41554;1.41688;1.41323;1.41328;26.94;10.13;23.59;39.97;41.46;-0.239;SOFT_DOWN;-1;-73.1;-3;1
2026.07.10 08:00;1.41639;1.41709;1.41535;1.41555;24.94;11.69;18.28;44.10;40.16;-0.079;NEUTRE;0;-58.5;-2;1
2026.07.10 04:00;1.41467;1.41656;1.41467;1.41640;25.40;8.81;21.09;40.31;39.19;-0.019;NEUTRE;0;-38.2;-1;0
2026.07.10 00:00;1.41667;1.41718;1.41352;1.41467;22.98;10.16;24.34;36.06;41.64;-0.141;NEUTRE;0;;;0
2026.07.09 20:00;1.41716;1.41727;1.41531;1.41669;20.20;11.72;20.56;41.21;46.29;-0.006;NEUTRE;0;-2.8;0;0
2026.07.09 16:00;1.41632;1.41723;1.41578;1.41717;19.09;13.53;20.03;47.64;48.61;0.028;NEUTRE;0;16.2;0;1
2026.07.09 12:00;1.41740;1.41814;1.41616;1.41632;19.05;15.61;19.08;50.00;45.66;-0.032;NEUTRE;0;-23.8;0;1
2026.07.09 08:00;1.41776;1.41889;1.41729;1.41740;20.44;18.01;13.24;48.18;37.19;0.044;NEUTRE;0;42.3;1;1
2026.07.09 04:00;1.41653;1.41813;1.41521;1.41775;21.24;13.47;15.28;38.79;33.82;0.069;NEUTRE;0;70.7;3;0
2026.07.09 00:00;1.41677;1.41683;1.41598;1.41653;23.54;8.70;17.63;24.60;36.90;-0.017;NEUTRE;0;;;0
2026.07.08 20:00;1.41641;1.41754;1.41558;1.41677;21.94;10.04;20.34;38.08;42.00;-0.256;SOFT_DOWN;-1;-64.7;-2;0
2026.07.08 16:00;1.41886;1.41888;1.41604;1.41640;20.10;11.58;19.86;48.00;39.02;-0.282;SOFT_DOWN;-1;-71.1;-3;1
2026.07.08 12:00;1.41871;1.41953;1.41634;1.41887;19.14;13.36;21.29;39.91;30.89;-0.108;NEUTRE;0;-56.1;-2;1
2026.07.08 08:00;1.41621;1.41894;1.41543;1.41871;18.57;12.57;24.56;29.14;29.77;-0.119;NEUTRE;0;-67.9;-3;1
2026.07.08 04:00;1.41956;1.41985;1.41608;1.41620;16.46;14.51;25.49;23.63;31.11;-0.296;SOFT_DOWN;-1;-85.3;-3;0
2026.07.08 00:00;1.42040;1.42077;1.41910;1.41956;14.77;16.74;17.09;36.54;36.13;-0.059;NEUTRE;0;;;0
2026.07.07 20:00;1.41953;1.42061;1.41853;1.42042;16.88;17.84;19.72;33.14;41.26;-0.023;NEUTRE;0;-10.8;0;0
2026.07.07 16:00;1.41946;1.42056;1.41828;1.41953;18.71;20.21;22.75;38.70;51.27;-0.086;NEUTRE;0;-41.7;-1;1
2026.07.07 12:00;1.42142;1.42254;1.41875;1.41944;20.68;23.32;23.08;51.94;55.36;-0.092;NEUTRE;0;-51.8;-2;1
2026.07.07 08:00;1.42202;1.42204;1.42021;1.42141;23.78;26.91;20.70;63.16;49.74;0.046;NEUTRE;0;43.6;1;1
2026.07.07 04:00;1.42162;1.42211;1.42104;1.42202;25.43;31.05;16.91;50.98;41.21;0.089;NEUTRE;0;74.8;3;0
2026.07.07 00:00;1.42075;1.42178;1.42074;1.42164;24.81;31.09;19.51;35.07;41.72;0.063;NEUTRE;0;;;0
2026.07.06 20:00;1.42051;1.42084;1.41905;1.42074;25.11;21.96;22.52;37.56;55.12;0.024;NEUTRE;0;11.2;0;0
2026.07.06 16:00;1.42146;1.42180;1.42029;1.42051;28.78;25.34;15.32;52.53;71.62;0.008;NEUTRE;0;4.7;0;1
2026.07.06 12:00;1.42206;1.42379;1.42107;1.42146;29.41;29.24;9.73;75.27;85.01;0.075;NEUTRE;0;46;2;1
2026.07.06 08:00;1.42178;1.42314;1.42117;1.42209;26.24;30.06;11.23;87.07;89.37;0.119;NEUTRE;0;67.9;3;1
2026.07.06 04:00;1.42094;1.42190;1.42046;1.42179;23.26;25.00;12.96;92.69;89.89;0.098;NEUTRE;0;76.1;3;0
2026.07.06 00:00;1.42040;1.42128;1.42021;1.42094;21.95;22.23;14.95;88.35;88.34;0.038;NEUTRE;0;;;0
2026.07.05 20:00;1.41861;1.42068;1.41824;1.42040;22.32;17.02;17.25;88.62;88.82;0.126;NEUTRE;0;46.2;2;0
2026.07.03 20:00;1.42010;1.42062;1.41944;1.41995;25.65;19.64;12.34;88.06;81.44;0.066;NEUTRE;0;28.6;1;0
2026.07.03 16:00;1.41999;1.42059;1.41958;1.42009;26.08;22.66;12.41;89.79;67.60;0.076;NEUTRE;0;38.2;1;1
2026.07.03 12:00;1.41935;1.42050;1.41912;1.41999;25.60;24.77;14.32;66.47;51.83;0.069;NEUTRE;0;43.6;1;1
2026.07.03 08:00;1.41751;1.41962;1.41739;1.41935;25.42;18.77;16.52;46.53;44.46;0.024;NEUTRE;0;26.4;1;1
2026.07.03 04:00;1.41704;1.41773;1.41588;1.41752;28.35;8.62;19.06;42.49;45.23;-0.105;NEUTRE;0;-77;-3;0
2026.07.03 00:00;1.41901;1.41968;1.41651;1.41704;26.92;9.95;16.76;44.36;47.77;-0.139;NEUTRE;0;;;0
2026.07.02 20:00;1.41815;1.41902;1.41700;1.41900;27.13;8.28;19.34;48.85;47.90;-0.200;SOFT_DOWN;-1;-58.9;-2;0
2026.07.02 16:00;1.41828;1.41870;1.41744;1.41815;25.15;9.55;18.96;50.11;48.20;-0.260;SOFT_DOWN;-1;-69.6;-3;1
2026.07.02 12:00;1.42134;1.42181;1.41493;1.41826;23.94;11.02;21.88;44.74;47.28;-0.252;SOFT_DOWN;-1;-73.9;-3;1
2026.07.02 08:00;1.41996;1.42166;1.41852;1.42134;22.55;12.72;17.21;49.76;51.87;-0.036;NEUTRE;0;-36.7;-1;1
2026.07.02 04:00;1.42167;1.42178;1.41931;1.41993;23.70;14.67;15.99;47.34;53.43;-0.135;NEUTRE;0;-79.9;-3;0
2026.07.02 00:00;1.42185;1.42236;1.42072;1.42167;26.69;16.93;9.67;58.51;58.91;-0.013;NEUTRE;0;;;0
2026.07.01 20:00;1.42139;1.42210;1.41970;1.42185;26.59;17.10;11.16;54.43;61.53;0.078;NEUTRE;0;32.8;1;0
2026.07.01 16:00;1.42052;1.42177;1.41970;1.42138;27.45;17.61;12.88;63.80;66.14;0.045;NEUTRE;0;25;0;1
2026.07.01 12:00;1.42209;1.42343;1.41910;1.42052;29.29;20.32;14.86;66.37;62.89;-0.015;NEUTRE;0;-11.7;0;1
2026.07.01 08:00;1.42165;1.42247;1.42125;1.42209;31.40;23.44;9.50;68.25;52.36;0.095;NEUTRE;0;63;2;1
2026.07.01 04:00;1.42168;1.42218;1.42085;1.42164;29.72;23.39;10.96;54.04;38.66;0.063;NEUTRE;0;69;3;0
2026.07.01 00:00;1.42074;1.42212;1.42046;1.42168;28.73;26.30;12.65;34.80;32.53;0.066;NEUTRE;0;;;0
2026.06.30 20:00;1.41825;1.42079;1.41774;1.42074;27.76;18.02;14.60;27.13;41.14;-0.020;NEUTRE;0;-9.4;0;0
2026.06.30 16:00;1.42053;1.42117;1.41807;1.41825;30.42;20.79;15.18;35.66;59.84;-0.195;SOFT_DOWN;-1;-63.6;-2;1
2026.06.30 12:00;1.42359;1.42394;1.41826;1.42049;32.70;23.99;16.57;60.64;76.28;-0.037;NEUTRE;0;-27;-1;1
