time;open;high;low;close;adx14;plus_di;minus_di;stoch_k;stoch_d;intraday_change;intraday_level;intraday_force;theta_deg;theta_level;is_active
2026.07.14 16:00;0.69728;0.69789;0.69683;0.69726;26.38;32.61;12.81;75.91;74.06;0.772;STRONG_UP;2;76.5;3;1
2026.07.14 12:00;0.69442;0.69924;0.69406;0.69725;23.73;37.63;14.78;77.11;65.16;0.770;STRONG_UP;2;79.8;3;1
2026.07.14 08:00;0.69406;0.69532;0.69366;0.69441;20.67;31.77;17.06;69.17;48.18;0.360;SOFT_UP;1;75.6;3;1
2026.07.14 04:00;0.69299;0.69426;0.69273;0.69405;19.22;26.84;19.68;49.19;32.09;0.308;SOFT_UP;1;81.4;3;0
2026.07.14 00:00;0.69192;0.69325;0.69124;0.69300;19.81;20.81;22.71;26.18;28.34;0.156;NEUTRE;0;;;0
2026.07.13 20:00;0.69175;0.69200;0.69115;0.69190;22.19;14.44;26.20;20.90;35.06;-0.328;SOFT_DOWN;-1;-54.8;-2;0
2026.07.13 16:00;0.69336;0.69364;0.69146;0.69174;21.15;16.67;24.63;37.93;40.19;-0.351;SOFT_DOWN;-1;-62.2;-2;1
2026.07.13 12:00;0.69447;0.69479;0.69240;0.69336;21.43;19.23;21.78;46.35;35.98;-0.118;NEUTRE;0;-40.3;-1;1
2026.07.13 08:00;0.69373;0.69492;0.69367;0.69448;23.78;22.19;16.96;36.30;30.87;0.043;NEUTRE;0;24.9;0;1
2026.07.13 04:00;0.69296;0.69376;0.69234;0.69369;25.38;11.32;19.56;25.30;33.90;-0.071;NEUTRE;0;-56.9;-2;0
2026.07.13 00:00;0.69418;0.69434;0.69237;0.69296;25.18;13.07;22.25;31.00;45.10;-0.176;NEUTRE;0;;;0
2026.07.12 20:00;0.69458;0.69462;0.69317;0.69414;25.05;15.08;19.43;45.41;52.82;-0.063;NEUTRE;0;-15.2;0;0
2026.07.10 20:00;0.69520;0.69537;0.69498;0.69518;26.96;17.40;8.56;58.89;53.98;0.127;NEUTRE;0;28.7;1;0
2026.07.10 16:00;0.69582;0.69646;0.69504;0.69520;25.87;20.07;7.51;54.16;51.76;0.130;NEUTRE;0;35;1;1
2026.07.10 12:00;0.69488;0.69588;0.69355;0.69582;22.85;16.88;8.67;48.87;53.57;0.219;NEUTRE;0;57.6;2;1
2026.07.10 08:00;0.69450;0.69521;0.69411;0.69487;21.42;15.05;10.00;52.26;61.30;0.082;NEUTRE;0;41.5;1;1
2026.07.10 04:00;0.69599;0.69599;0.69434;0.69449;21.61;17.36;8.32;59.57;68.78;0.027;NEUTRE;0;30.2;1;0
2026.07.10 00:00;0.69430;0.69695;0.69335;0.69599;19.52;20.03;9.60;72.06;73.31;0.243;NEUTRE;0;;;0
2026.07.09 20:00;0.69387;0.69482;0.69334;0.69427;17.10;14.01;11.08;74.72;75.07;0.098;NEUTRE;0;22.9;0;0
2026.07.09 16:00;0.69430;0.69466;0.69374;0.69389;17.93;16.17;8.62;73.16;75.81;0.043;NEUTRE;0;13.1;0;1
2026.07.09 12:00;0.69344;0.69457;0.69308;0.69430;16.01;17.15;9.95;77.34;77.77;0.102;NEUTRE;0;36.3;1;1
2026.07.09 08:00;0.69373;0.69398;0.69291;0.69344;14.38;13.70;11.48;76.92;78.14;-0.022;NEUTRE;0;-13.4;0;1
2026.07.09 04:00;0.69340;0.69455;0.69311;0.69373;15.24;15.81;10.37;79.05;70.46;0.020;NEUTRE;0;23.3;0;0
2026.07.09 00:00;0.69359;0.69399;0.69245;0.69340;14.39;12.26;11.97;78.46;56.54;-0.027;NEUTRE;0;;;0
2026.07.08 20:00;0.69373;0.69374;0.69240;0.69356;16.42;11.65;13.81;53.86;39.84;0.198;NEUTRE;0;40.5;1;0
2026.07.08 16:00;0.69096;0.69396;0.69092;0.69372;17.64;13.44;15.93;37.31;36.91;0.221;NEUTRE;0;50;2;1
2026.07.08 12:00;0.69163;0.69313;0.69064;0.69097;19.04;11.30;18.38;28.35;37.40;-0.176;NEUTRE;0;-51.7;-2;1
2026.07.08 08:00;0.69386;0.69391;0.69061;0.69164;18.30;13.04;21.21;45.06;38.09;-0.079;NEUTRE;0;-40.4;-1;1
2026.07.08 04:00;0.69402;0.69449;0.69302;0.69387;17.45;15.05;13.24;38.78;27.58;0.243;NEUTRE;0;79.2;3;0
2026.07.08 00:00;0.69219;0.69463;0.69200;0.69403;19.15;17.37;15.27;30.44;24.22;0.266;NEUTRE;0;;;0
2026.07.07 20:00;0.69323;0.69325;0.69210;0.69218;21.11;11.97;17.62;13.54;25.00;-0.472;SOFT_DOWN;-1;-63.9;-2;0
2026.07.07 16:00;0.69345;0.69423;0.69209;0.69323;21.42;13.81;20.34;28.70;37.61;-0.321;SOFT_DOWN;-1;-60;-2;1
2026.07.07 12:00;0.69480;0.69546;0.69333;0.69344;21.77;15.93;14.55;32.77;48.87;-0.290;SOFT_DOWN;-1;-64.4;-2;1
2026.07.07 08:00;0.69377;0.69524;0.69375;0.69480;24.42;18.38;13.75;51.38;64.78;-0.095;NEUTRE;0;-45.7;-2;1
2026.07.07 04:00;0.69461;0.69490;0.69345;0.69377;25.96;17.70;15.87;62.45;77.93;-0.243;NEUTRE;0;-79.2;-3;0
2026.07.07 00:00;0.69546;0.69597;0.69421;0.69460;29.12;20.42;10.25;80.51;85.22;-0.124;NEUTRE;0;;;0
2026.07.06 20:00;0.69561;0.69598;0.69467;0.69547;28.50;23.56;7.80;90.82;83.69;0.270;NEUTRE;0;49.4;2;0
2026.07.06 16:00;0.69429;0.69586;0.69424;0.69561;25.15;25.78;9.00;84.34;70.38;0.290;SOFT_UP;1;57.4;2;1
2026.07.06 12:00;0.69331;0.69441;0.69234;0.69429;21.60;15.97;10.39;75.91;57.10;0.099;NEUTRE;0;35.5;1;1
2026.07.06 08:00;0.69367;0.69381;0.69280;0.69331;21.67;13.97;11.99;50.90;40.31;-0.042;NEUTRE;0;-24.4;0;1
2026.07.06 04:00;0.69260;0.69372;0.69251;0.69367;23.83;14.75;13.83;44.48;39.94;0.010;NEUTRE;0;12.2;0;0
2026.07.06 00:00;0.69360;0.69391;0.69216;0.69260;27.00;17.02;15.96;25.54;44.78;-0.144;NEUTRE;0;;;0
2026.07.05 20:00;0.69311;0.69419;0.69311;0.69362;30.66;19.64;10.06;49.78;59.32;0.074;NEUTRE;0;17.7;0;0
2026.07.03 20:00;0.69364;0.69374;0.69329;0.69365;30.41;16.25;11.61;59.02;69.70;0.311;SOFT_UP;1;53.3;2;0
2026.07.03 16:00;0.69362;0.69395;0.69340;0.69365;32.53;18.75;9.64;69.16;78.83;0.311;SOFT_UP;1;59.2;2;1
2026.07.03 12:00;0.69393;0.69398;0.69338;0.69362;32.60;21.63;11.12;80.91;82.00;0.307;SOFT_UP;1;65.6;3;1
2026.07.03 08:00;0.69447;0.69458;0.69363;0.69391;32.68;24.96;6.42;86.40;77.84;0.349;SOFT_UP;1;75.1;3;1
2026.07.03 04:00;0.69350;0.69492;0.69336;0.69447;28.61;28.80;7.41;78.70;70.97;0.430;SOFT_UP;1;83.8;3;0
2026.07.03 00:00;0.69150;0.69386;0.69105;0.69349;23.93;22.78;8.55;68.42;65.01;0.288;SOFT_UP;1;;;0
2026.07.02 20:00;0.69209;0.69228;0.69136;0.69153;20.62;17.63;9.86;65.79;58.29;0.376;SOFT_UP;1;58.4;2;0
2026.07.02 16:00;0.69301;0.69305;0.69139;0.69210;19.44;20.35;10.88;60.82;43.16;0.459;SOFT_UP;1;68;3;1
2026.07.02 12:00;0.68873;0.69430;0.68820;0.69301;17.77;23.48;12.55;48.25;30.05;0.591;STRONG_UP;2;76.8;3;1
2026.07.02 08:00;0.68898;0.69110;0.68873;0.68874;15.84;19.02;14.48;20.42;22.60;-0.029;NEUTRE;0;-17.4;0;1
2026.07.02 04:00;0.68924;0.69021;0.68895;0.68899;16.19;16.17;16.71;21.47;27.12;0.007;NEUTRE;0;8.6;0;0
2026.07.02 00:00;0.68894;0.69013;0.68837;0.68924;18.43;17.68;19.28;25.93;31.80;0.044;NEUTRE;0;;;0
2026.07.01 20:00;0.68932;0.68948;0.68839;0.68895;20.59;14.72;22.25;33.96;33.71;-0.320;SOFT_DOWN;-1;-54.1;-2;0
2026.07.01 16:00;0.69021;0.69079;0.68924;0.68932;20.63;16.98;13.68;35.50;31.09;-0.266;NEUTRE;0;-55.1;-2;1
2026.07.01 12:00;0.68930;0.69156;0.68845;0.69020;22.14;19.59;15.78;31.67;33.66;-0.139;NEUTRE;0;-45;-2;1
2026.07.01 08:00;0.68927;0.68993;0.68882;0.68930;23.89;14.54;18.21;26.10;44.81;-0.269;NEUTRE;0;-71;-3;1
2026.07.01 04:00;0.68910;0.68961;0.68851;0.68927;25.84;12.35;21.01;43.21;62.41;-0.273;NEUTRE;0;-80.4;-3;0
2026.07.01 00:00;0.69116;0.69132;0.68824;0.68910;25.82;14.24;24.24;65.14;75.59;-0.298;SOFT_DOWN;-1;;;0
