time;open;high;low;close;adx14;plus_di;minus_di;stoch_k;stoch_d;intraday_change;intraday_level;intraday_force;theta_deg;theta_level;is_active
2026.07.14 16:00;25204.0;25228.5;25158.0;25172.5;24.31;16.31;18.20;58.35;50.26;0.371;NEUTRE;0;44.5;1;1
2026.07.14 12:00;25028.5;25334.0;24980.5;25204.5;27.21;18.82;21.00;54.56;46.02;0.498;NEUTRE;0;60.3;2;1
2026.07.14 08:00;25091.0;25132.5;25000.0;25028.0;30.56;12.95;24.23;37.88;46.30;-0.205;NEUTRE;0;-47.3;-2;1
2026.07.14 04:00;24980.5;25127.5;24958.5;25091.0;30.59;14.36;27.95;45.61;58.10;0.046;NEUTRE;0;26;1;0
2026.07.14 00:00;25079.5;25080.5;24897.5;24980.0;30.35;12.29;32.26;55.41;68.35;-0.397;NEUTRE;0;;;0
2026.07.13 16:00;25197.5;25215.5;25078.0;25118.0;28.13;14.18;24.62;73.28;67.24;-0.157;NEUTRE;0;-22.6;0;1
2026.07.13 12:00;25212.0;25245.5;25086.0;25197.5;28.31;16.36;27.52;76.36;57.85;0.159;NEUTRE;0;29.3;1;1
2026.07.13 08:00;25182.5;25269.5;25163.0;25212.0;28.76;18.88;24.32;52.07;44.45;0.217;NEUTRE;0;48.9;2;1
2026.07.13 04:00;24959.5;25183.5;24886.0;25182.0;31.24;9.36;28.07;45.12;47.40;0.097;NEUTRE;0;45.7;2;0
2026.07.13 00:00;25157.5;25167.0;24958.0;24960.0;28.36;10.80;28.66;36.18;54.21;-0.785;SOFT_DOWN;-1;;;0
2026.07.10 16:00;25194.5;25245.0;25191.5;25222.0;25.76;12.46;19.46;60.90;67.55;0.024;NEUTRE;0;3.6;0;1
2026.07.10 12:00;25221.5;25305.5;25046.0;25194.5;26.35;14.38;22.46;65.57;75.41;-0.085;NEUTRE;0;-16.7;0;1
2026.07.10 08:00;25238.5;25287.5;25171.5;25222.0;27.03;16.59;18.47;76.18;83.14;0.024;NEUTRE;0;7.2;0;1
2026.07.10 04:00;25228.0;25317.5;25182.5;25238.0;30.36;19.14;19.85;84.47;81.09;0.087;NEUTRE;0;42.6;1;0
2026.07.10 00:00;25216.0;25260.5;25194.5;25228.0;34.75;15.59;22.91;88.78;71.70;0.048;NEUTRE;0;;;0
2026.07.09 16:00;25218.0;25258.0;25212.5;25232.5;37.17;17.99;22.24;70.01;54.81;0.312;NEUTRE;0;39.5;1;1
2026.07.09 12:00;25067.0;25247.0;25057.5;25218.0;41.27;17.04;25.66;56.32;42.84;0.254;NEUTRE;0;41.9;1;1
2026.07.09 08:00;25154.5;25163.0;24983.5;25066.5;44.51;12.84;29.60;38.09;31.45;-0.348;NEUTRE;0;-61.5;-2;1
2026.07.09 04:00;25174.0;25252.0;25118.0;25153.0;45.28;14.81;22.63;34.11;24.73;-0.004;NEUTRE;0;-2.4;0;0
2026.07.09 00:00;25154.0;25211.0;25107.0;25172.0;49.03;12.39;26.11;22.17;17.42;0.072;NEUTRE;0;;;0
2026.07.08 16:00;25023.5;25151.5;25018.5;25142.5;51.09;5.49;30.13;17.90;14.75;-1.739;EXPLOSIVE_DOWN;-3;-77.7;-3;1
2026.07.08 12:00;25123.0;25213.5;24978.0;25023.0;48.31;6.33;34.76;12.20;12.28;-2.206;EXPLOSIVE_DOWN;-3;-82.7;-3;1
2026.07.08 08:00;25329.5;25336.0;24957.0;25123.0;45.10;7.31;40.11;14.16;12.52;-1.815;EXPLOSIVE_DOWN;-3;-84.1;-3;1
2026.07.08 04:00;25611.5;25615.5;25283.5;25329.5;41.39;8.43;33.03;10.48;11.54;-1.008;STRONG_DOWN;-2;-84.6;-3;0
2026.07.08 00:00;25587.5;25668.5;25552.5;25611.5;38.63;9.73;25.65;12.93;14.49;0.094;NEUTRE;0;;;0
2026.07.07 16:00;25644.5;25691.0;25548.5;25593.0;37.65;11.23;29.59;11.22;18.62;-1.343;STRONG_DOWN;-2;-74.3;-3;1
2026.07.07 12:00;25782.0;25844.0;25599.5;25643.5;36.52;12.95;28.64;19.31;28.15;-1.149;STRONG_DOWN;-2;-76.1;-3;1
2026.07.07 08:00;25920.0;25940.5;25757.5;25781.0;36.34;14.95;23.10;25.33;35.69;-0.619;SOFT_DOWN;-1;-73;-3;1
2026.07.07 04:00;25887.0;25947.0;25837.5;25919.5;38.63;17.25;19.93;39.80;41.64;-0.085;NEUTRE;0;-42;-1;0
2026.07.07 00:00;25941.5;25957.0;25875.5;25887.0;43.47;19.90;17.66;41.93;48.46;-0.210;NEUTRE;0;;;0
2026.07.06 16:00;25940.5;25964.5;25925.5;25950.0;49.24;22.96;10.94;43.18;55.88;-0.148;NEUTRE;0;-21.4;0;1
2026.07.06 12:00;25904.0;25982.0;25833.0;25940.0;51.36;26.49;12.62;60.27;68.17;-0.187;NEUTRE;0;-33.4;-1;1
2026.07.06 08:00;26031.0;26041.0;25894.0;25904.0;53.80;30.57;8.26;64.19;74.67;-0.325;NEUTRE;0;-59.8;-2;1
2026.07.06 04:00;25940.0;26048.0;25897.5;26031.0;53.24;35.27;9.17;80.06;81.16;0.164;NEUTRE;0;60;2;0
2026.07.06 00:00;25988.5;26057.0;25926.0;25940.0;52.40;40.70;7.67;79.77;81.67;-0.187;NEUTRE;0;;;0
2026.07.03 16:00;25939.0;25963.5;25926.5;25952.5;49.95;35.98;8.85;83.65;84.10;0.638;SOFT_UP;1;59.4;2;1
2026.07.03 12:00;25847.5;25976.5;25841.5;25938.5;48.32;41.51;10.21;81.59;86.82;0.584;SOFT_UP;1;64.1;2;1
2026.07.03 08:00;25827.0;25880.5;25751.5;25847.5;46.44;36.96;11.78;87.07;90.72;0.231;NEUTRE;0;50.7;2;1
2026.07.03 04:00;25858.5;25967.0;25815.0;25827.0;45.64;42.65;6.02;91.81;92.28;0.151;NEUTRE;0;58;2;0
2026.07.03 00:00;25788.0;25860.5;25750.0;25858.5;41.08;38.43;6.94;93.29;91.32;0.273;NEUTRE;0;;;0
2026.07.02 16:00;25699.0;25769.0;25623.5;25767.5;36.72;31.60;8.01;91.74;91.40;2.419;EXPLOSIVE_UP;3;81.1;3;1
2026.07.02 12:00;25444.5;25805.5;25436.5;25700.0;33.21;36.46;9.24;88.92;89.48;2.150;EXPLOSIVE_UP;3;82.5;3;1
2026.07.02 08:00;25249.5;25452.5;25234.5;25444.5;29.15;27.36;10.66;93.55;88.21;1.135;STRONG_UP;2;80.5;3;1
2026.07.02 04:00;25279.5;25288.5;25101.0;25249.0;26.89;19.99;12.30;85.96;80.19;0.358;NEUTRE;0;75.2;3;0
2026.07.02 00:00;25159.0;25290.0;25126.5;25277.5;27.36;23.07;12.10;85.10;77.58;0.471;NEUTRE;0;;;0
2026.07.01 16:00;25200.5;25232.5;25177.0;25190.0;26.77;21.20;13.97;69.50;75.30;0.079;NEUTRE;0;11.8;0;1
2026.07.01 12:00;25135.5;25228.0;25026.5;25200.5;27.73;23.22;16.12;78.13;82.41;0.121;NEUTRE;0;23.1;0;1
2026.07.01 08:00;25198.5;25240.5;25128.5;25135.5;29.22;26.79;10.81;78.28;85.83;-0.137;NEUTRE;0;-35.9;-1;1
2026.07.01 04:00;25140.0;25199.5;25100.5;25198.5;27.17;25.28;12.47;90.82;90.42;0.113;NEUTRE;0;50.1;2;0
2026.07.01 00:00;25170.0;25174.0;25097.5;25140.0;26.13;25.21;14.39;88.40;89.47;-0.119;NEUTRE;0;;;0
2026.06.30 16:00;25137.5;25193.5;25126.5;25167.0;25.95;29.08;10.77;92.04;88.53;1.064;STRONG_UP;2;70.4;3;1
2026.06.30 12:00;25145.5;25167.5;25027.5;25137.5;22.87;27.59;12.43;87.97;83.38;0.946;SOFT_UP;1;73.3;3;1
2026.06.30 08:00;24964.5;25176.0;24959.0;25145.5;20.56;31.83;14.34;85.57;74.62;0.978;SOFT_UP;1;79.1;3;1
2026.06.30 04:00;24917.0;25029.5;24912.5;24960.0;17.89;26.34;16.54;76.59;63.73;0.233;NEUTRE;0;67.9;3;0
2026.06.30 00:00;24902.0;24930.0;24833.0;24917.5;17.13;17.31;19.09;61.68;55.82;0.062;NEUTRE;0;;;0
2026.06.29 16:00;24800.0;24909.0;24796.0;24892.0;19.01;16.64;22.03;52.91;56.16;-0.080;NEUTRE;0;-11.9;0;1
2026.06.29 12:00;24849.5;24879.5;24717.0;24799.5;19.80;15.19;25.41;52.87;54.74;-0.452;NEUTRE;0;-57.9;-2;1
2026.06.29 08:00;24905.5;24921.0;24793.0;24850.0;18.97;17.53;22.13;62.71;48.90;-0.249;NEUTRE;0;-52.8;-2;1
